55.01733899312402,82.89273619651796
54.981067734265615,82.8703397512436
54.99109576417413,82.9170209169388
54.98778106647814,82.90647983551027
55.08410940742458, 82.89952829052407
54.97656077015445, 82.7935826226027
54.949378003173166, 82.94679946890643
54.97666529214756, 82.96970992493787
54.93587504476769, 82.86456666963764
54.916724185678106, 82.89641770874047
54.95037048564855, 82.85864504785292
54.90153039302118, 82.86510347848363
54.9058234859411, 82.77343101767515
55.00087537028783, 82.79029740886126
55.106622054471515, 82.97494779741261
55.083253466494256, 82.96283615869487
55.13491674610097, 82.85683053141287
54.95514988154831, 82.89186600704926
54.98108679394295, 82.91974331447743
